user,employee_name,department,role,login_time,logout_time,session_duration_hrs,source_ip,location,auth_method,success,is_weekend
EMP-1035,Steven Miller,Legal,Legal Counsel,2024-01-09 08:42:13.294814,2024-01-09 16:07:36.183294,7.42,10.12.1.86,Remote,password,1,0
EMP-1036,Charles Patel,IT Security,CISO,2024-01-09 07:15:50.921145,2024-01-09 14:46:20.695024,7.51,10.3.29.20,Office-Berlin,certificate,1,0
EMP-1037,Melissa Howard,Executive,VP Sales,2024-01-09 07:30:29.251312,2024-01-09 14:25:45.791334,6.92,10.11.79.94,Office-SanFrancisco,certificate,1,0
EMP-1038,Anthony Mendoza,Research & Development,Data Scientist,2024-01-09 10:26:51.849599,2024-01-09 18:46:22.395162,8.33,10.200.144.227,Remote,certificate,1,0
EMP-1039,Donald Lee,Marketing,Content Strategist,2024-01-09 10:41:05.614595,2024-01-09 16:10:41.939121,5.49,10.189.237.86,Office-Bangalore,SSO,1,0
EMP-1040,Paul Lee,Operations,Operations Analyst,2024-01-09 10:41:15.274280,2024-01-09 16:09:05.079784,5.46,10.57.52.210,Office-Bangalore,password,1,0
EMP-1041,Michelle Robinson,Engineering,Sr. Software Engineer,2024-01-09 07:56:32.940523,2024-01-09 18:29:50.907037,10.55,10.85.72.222,HQ-NewYork,password,1,0
EMP-1042,Brian Chavez,Finance,Accounts Payable,2024-01-09 09:33:59.046645,2024-01-09 16:29:28.779414,6.92,10.241.8.30,Office-Bangalore,password,1,0
EMP-1043,Justin King,Human Resources,HR Specialist,2024-01-09 10:16:39.690294,2024-01-09 16:22:02.958948,6.09,10.187.202.81,HQ-NewYork,password,1,0
EMP-1044,Deborah Kelly,Sales,Account Executive,2024-01-09 08:40:58.808263,2024-01-09 19:17:11.931519,10.6,10.112.1.134,Office-London,SSO,1,0
EMP-1045,Sharon Rodriguez,Legal,Compliance Officer,2024-01-09 08:40:24.604456,2024-01-09 17:33:54.573732,8.89,10.218.32.185,Office-Berlin,certificate,1,0
EMP-1046,Christine Evans,IT Security,Security Engineer,2024-01-09 09:14:03.547538,2024-01-09 14:13:43.137787,4.99,10.33.50.108,Office-Bangalore,MFA,1,0
EMP-1047,Brandon Reed,Executive,COO,2024-01-09 10:30:15.317717,2024-01-09 16:49:16.530280,6.32,10.78.74.54,Office-Bangalore,certificate,1,0
EMP-1048,Cynthia Cruz,Research & Development,Lab Technician,2024-01-09 08:35:23.621837,2024-01-09 17:52:54.338932,9.29,10.122.204.231,Remote,certificate,1,0
EMP-1049,Andrew Rogers,Marketing,Brand Manager,2024-01-09 09:13:58.923089,2024-01-09 15:29:37.526374,6.26,10.173.80.58,Office-London,MFA,1,0
EMP-1050,Patricia Garcia,Operations,Project Manager,2024-01-09 08:07:25.131925,2024-01-09 15:16:38.194822,7.15,10.107.227.162,Office-Bangalore,certificate,1,0
EMP-1051,Amy Phillips,Engineering,Sr. Software Engineer,2024-01-09 08:56:00.170888,2024-01-09 14:58:06.156064,6.03,10.200.109.57,Office-SanFrancisco,password,1,0
EMP-1052,Michael Bailey,Finance,Sr. Accountant,2024-01-09 09:08:00.828144,2024-01-09 17:05:58.029575,7.97,10.206.119.171,HQ-NewYork,MFA,1,0
EMP-1053,Brandon Castillo,Human Resources,HR Director,2024-01-09 10:05:35.133857,2024-01-09 17:42:48.736481,7.62,10.230.41.191,Office-Bangalore,MFA,1,0
EMP-1054,Kimberly Long,Sales,Account Executive,2024-01-09 09:21:41.805760,2024-01-09 15:50:15.685348,6.48,10.125.161.62,Remote,certificate,1,0
EMP-1055,Elizabeth Alvarez,Legal,Compliance Officer,2024-01-09 06:51:06.129491,2024-01-09 14:32:25.476559,7.69,10.82.229.139,Office-SanFrancisco,password,1,0
EMP-1056,Karen Robinson,IT Security,CISO,2024-01-09 10:46:19.307790,2024-01-09 16:49:56.928950,6.06,10.55.17.107,Remote,password,1,0
EMP-1057,Anna Reyes,Executive,VP Engineering,2024-01-09 06:48:05.638871,2024-01-09 12:32:39.369511,5.74,10.100.232.198,HQ-NewYork,MFA,1,0
EMP-1058,Kathleen Smith,Research & Development,R&D Engineer,2024-01-09 07:44:42.245390,2024-01-09 14:41:15.497123,6.94,10.138.192.189,Office-London,MFA,1,0
EMP-1059,Mark Wright,Marketing,SEO Specialist,2024-01-09 09:42:09.363306,2024-01-09 19:23:27.913042,9.69,10.87.172.174,Office-Bangalore,password,1,0
EMP-1060,Cynthia Taylor,Operations,Logistics Coordinator,2024-01-09 07:30:11.426247,2024-01-09 14:07:38.479265,6.62,10.152.145.170,Office-Berlin,certificate,1,0
EMP-1061,Samuel Diaz,Engineering,Sr. Software Engineer,2024-01-09 07:15:16.685233,2024-01-09 14:58:54.935478,7.73,10.67.98.84,Office-Bangalore,password,1,0
EMP-1062,Carol Baker,Finance,Controller,2024-01-09 07:31:15.914211,2024-01-09 13:37:22.416151,6.1,10.214.21.121,Office-London,SSO,1,0
EMP-1063,Brian Lewis,Human Resources,HR Specialist,2024-01-09 07:20:35.906597,2024-01-09 14:21:30.846589,7.02,10.244.64.52,Remote,certificate,1,0
EMP-1064,Donald Taylor,Sales,Sales Director,2024-01-09 09:05:11.942811,2024-01-09 16:33:26.955388,7.47,10.243.56.120,Remote,password,1,0
EMP-1065,Lisa Cox,Legal,Contract Specialist,2024-01-09 06:39:39.531196,2024-01-09 14:38:01.520939,7.97,10.247.80.28,Remote,SSO,1,0
EMP-1066,Pamela Gray,IT Security,CISO,2024-01-09 08:59:09.821497,2024-01-09 15:10:35.382870,6.19,10.152.177.213,Office-Bangalore,certificate,1,0
EMP-1067,Rachel Foster,Executive,COO,2024-01-09 10:00:34.016605,2024-01-09 17:00:55.386838,7.01,10.201.11.89,Remote,SSO,1,0
EMP-1068,David Cook,Research & Development,R&D Engineer,2024-01-09 09:04:46.111659,2024-01-09 17:30:20.555611,8.43,10.28.111.246,HQ-NewYork,password,1,0
EMP-1069,Alexander Martin,Marketing,SEO Specialist,2024-01-09 10:48:33.169856,2024-01-09 20:16:50.640375,9.47,10.70.158.207,Office-SanFrancisco,MFA,1,0
EMP-1070,Sharon Sanders,Operations,Logistics Coordinator,2024-01-09 09:25:17.201815,2024-01-09 18:43:03.766692,9.3,10.213.240.23,Office-London,password,1,0
EMP-1071,Ashley Long,Engineering,DevOps Engineer,2024-01-09 09:22:55.885062,2024-01-09 18:36:44.562300,9.23,10.8.127.218,Office-Berlin,SSO,1,0
EMP-1072,Gary Ramirez,Finance,Finance Manager,2024-01-09 09:53:00.743392,2024-01-09 17:10:13.516745,7.29,10.226.153.180,Office-London,MFA,1,0
EMP-1073,Eric Harris,Human Resources,HR Specialist,2024-01-09 10:34:18.132198,2024-01-09 22:10:57.819079,11.61,10.143.195.62,Office-SanFrancisco,MFA,1,0
EMP-1074,Laura Williams,Sales,Sales Rep,2024-01-09 10:10:12.910931,2024-01-09 20:29:42.157634,10.32,10.178.63.79,Office-London,SSO,1,0
EMP-1075,Stephen Ortiz,Legal,Compliance Officer,2024-01-09 09:45:38.999808,2024-01-09 18:50:53.221646,9.09,10.91.180.117,Office-Bangalore,SSO,1,0
EMP-1076,Steven Robinson,IT Security,Security Analyst,2024-01-09 09:35:51.614935,2024-01-09 19:41:35.190402,10.1,10.31.191.138,Remote,certificate,1,0
EMP-1077,Margaret Patel,Executive,VP Engineering,2024-01-09 08:05:20.909409,2024-01-09 14:13:24.433434,6.13,10.73.252.26,Office-London,certificate,1,0
EMP-1078,Sandra Campbell,Research & Development,Data Scientist,2024-01-09 07:30:22.891226,2024-01-09 18:26:42.914018,10.94,10.137.33.71,Office-London,SSO,1,0
EMP-1079,Stephen Nguyen,Marketing,Content Strategist,2024-01-09 10:23:27.137654,2024-01-09 18:03:50.534904,7.67,10.224.4.147,Remote,certificate,1,0
EMP-1080,Kathleen Cruz,Operations,Operations Manager,2024-01-09 07:42:07.730973,2024-01-09 15:28:12.959315,7.77,10.241.221.123,Office-SanFrancisco,certificate,1,0
EMP-1081,Stephanie Morales,Engineering,Software Engineer,2024-01-09 08:50:42.485614,2024-01-09 16:23:45.859423,7.55,10.39.208.145,Office-Berlin,MFA,1,0
EMP-1082,Ashley Thomas,Finance,Accounts Payable,2024-01-09 10:46:22.277215,2024-01-09 20:01:00.558446,9.24,10.98.116.233,Office-Bangalore,password,0,0
EMP-1083,Emma Diaz,Human Resources,HR Manager,2024-01-09 08:29:39.569665,2024-01-09 18:24:46.789862,9.92,10.246.190.26,Office-Berlin,SSO,1,0
EMP-1084,Kimberly James,Sales,Sales Rep,2024-01-09 07:12:41.714820,2024-01-09 17:05:59.580439,9.89,10.142.20.41,Office-SanFrancisco,SSO,1,0
EMP-1085,Laura Ruiz,Legal,Contract Specialist,2024-01-09 09:09:17.576238,2024-01-09 16:13:15.575757,7.07,10.60.74.181,Office-Bangalore,certificate,1,0
EMP-1086,Elizabeth Mendoza,IT Security,SOC Analyst,2024-01-09 08:45:10.585270,2024-01-09 15:22:26.958891,6.62,10.30.140.58,Office-London,certificate,1,0
EMP-1087,Christopher Martinez,Executive,CEO,2024-01-09 09:42:46.971225,2024-01-09 18:25:56.864474,8.72,10.192.212.146,Office-SanFrancisco,MFA,1,0
EMP-1088,Jessica Reyes,Research & Development,R&D Engineer,2024-01-09 10:25:07.362554,2024-01-09 15:45:20.614706,5.34,10.129.139.127,Remote,certificate,1,0
EMP-1089,Scott Garcia,Marketing,SEO Specialist,2024-01-09 09:04:53.667138,2024-01-09 19:37:11.418108,10.54,10.65.7.24,Remote,MFA,1,0
EMP-1090,Maria Gray,Operations,Operations Manager,2024-01-09 10:39:19.779394,2024-01-09 18:45:05.409859,8.1,10.121.133.167,Office-Berlin,SSO,1,0
EMP-1091,Nancy Howard,Engineering,DevOps Engineer,2024-01-09 09:24:04.667296,2024-01-09 19:14:04.546918,9.83,10.121.90.105,Remote,password,1,0
EMP-1092,Christine Wilson,Finance,Sr. Accountant,2024-01-09 10:48:08.838917,2024-01-09 18:18:39.683316,7.51,10.127.74.170,Office-London,SSO,1,0
EMP-1093,Ryan Lopez,Human Resources,HR Manager,2024-01-09 06:58:31.700448,2024-01-09 13:46:51.786925,6.81,10.249.198.104,Office-London,SSO,1,0
EMP-1094,Edward Miller,Sales,Account Executive,2024-01-09 09:11:24.419085,2024-01-09 15:54:11.460570,6.71,10.194.128.161,Office-Berlin,SSO,0,0
EMP-1095,Anthony Wright,Legal,Contract Specialist,2024-01-09 08:21:38.156850,2024-01-09 18:26:29.769905,10.08,10.226.179.125,Office-SanFrancisco,MFA,1,0
EMP-1096,Benjamin Cox,IT Security,SOC Analyst,2024-01-09 10:27:02.835936,2024-01-09 16:56:33.729044,6.49,10.142.4.142,Remote,SSO,1,0
EMP-1097,Mark Anderson,Executive,VP Engineering,2024-01-09 09:30:54.147957,2024-01-09 15:58:43.530721,6.46,10.239.184.75,HQ-NewYork,certificate,1,0
EMP-1098,Kathleen Stewart,Research & Development,Data Scientist,2024-01-09 08:21:55.006042,2024-01-09 17:12:10.676496,8.84,10.99.49.236,Office-Bangalore,MFA,1,0
EMP-1099,Emily Foster,Marketing,SEO Specialist,2024-01-09 08:42:15.706410,2024-01-09 14:02:28.022424,5.34,10.211.1.73,Office-London,certificate,1,0
EMP-1100,Karen Edwards,Operations,Logistics Coordinator,2024-01-09 10:30:04.431649,2024-01-09 18:53:15.877309,8.39,10.142.196.140,Office-Bangalore,SSO,1,0
EMP-1001,Mark Edwards,Engineering,QA Engineer,2024-01-10 09:34:55.104250,2024-01-10 18:43:32.628690,9.14,10.179.109.88,Office-London,certificate,1,0
EMP-1002,Margaret Ross,Finance,Finance Manager,2024-01-10 08:26:45.173437,2024-01-10 17:27:37.513893,9.01,10.25.92.217,HQ-NewYork,certificate,1,0
EMP-1003,Jennifer Sanders,Human Resources,Benefits Coordinator,2024-01-10 09:48:37.052677,2024-01-10 18:06:25.262040,8.3,10.21.142.76,Office-Berlin,MFA,1,0
EMP-1004,Alexander Rodriguez,Sales,Sales Rep,2024-01-10 08:48:22.340216,2024-01-10 15:57:16.110762,7.15,10.253.21.219,Remote,MFA,1,0
EMP-1005,Timothy Scott,Legal,Legal Manager,2024-01-10 10:04:41.388460,2024-01-10 18:24:23.643203,8.33,10.95.91.54,Remote,certificate,1,0
EMP-1006,Nicole Brooks,IT Security,SOC Analyst,2024-01-10 09:17:45.730078,2024-01-10 17:32:41.386669,8.25,10.119.98.70,Office-Berlin,password,1,0
EMP-1007,Dennis Jimenez,Executive,CEO,2024-01-10 08:49:43.151000,2024-01-10 16:24:11.476318,7.57,10.103.69.17,Office-SanFrancisco,certificate,1,0
EMP-1008,Margaret Wood,Research & Development,Lab Technician,2024-01-10 09:40:24.075954,2024-01-10 18:53:59.086987,9.23,10.68.36.64,Office-Bangalore,MFA,1,0
EMP-1009,Justin Phillips,Marketing,Marketing Manager,2024-01-10 07:45:48.811054,2024-01-10 15:27:24.567182,7.69,10.127.24.194,Office-SanFrancisco,SSO,1,0
EMP-1010,Karen Watson,Operations,Project Manager,2024-01-10 10:39:28.431502,2024-01-10 20:10:36.240831,9.52,10.17.99.98,Remote,SSO,1,0
EMP-1011,Stephen Johnson,Engineering,Software Engineer,2024-01-10 08:22:16.786325,2024-01-10 19:06:48.422234,10.74,10.197.165.88,Remote,MFA,1,0
EMP-1012,Sharon Lee,Finance,Controller,2024-01-10 07:07:58.363090,2024-01-10 15:48:19.283398,8.67,10.196.46.130,HQ-NewYork,certificate,1,0
EMP-1013,Samantha Cook,Human Resources,HR Director,2024-01-10 07:05:28.702152,2024-01-10 14:05:55.500090,7.01,10.196.42.139,Office-SanFrancisco,certificate,1,0
EMP-1014,Gary Williams,Sales,Sales Rep,2024-01-10 07:33:55.116610,2024-01-10 14:02:24.536063,6.47,10.15.62.225,Office-London,certificate,1,0
EMP-1015,Janet Morales,Legal,Legal Counsel,2024-01-10 08:51:51.920209,2024-01-10 16:53:01.190283,8.02,10.169.122.243,Office-Berlin,MFA,1,0
EMP-1016,Shirley Cox,IT Security,CISO,2024-01-10 09:55:11.705631,2024-01-10 17:57:25.934535,8.04,10.177.52.183,Office-SanFrancisco,certificate,1,0
EMP-1017,Christine Wood,Executive,COO,2024-01-10 07:22:58.700809,2024-01-10 15:24:43.736488,8.03,10.31.64.58,Office-Bangalore,SSO,1,0
EMP-1018,Robert Ramos,Research & Development,R&D Manager,2024-01-10 07:22:57.205195,2024-01-10 13:34:21.803408,6.19,10.19.182.162,Office-SanFrancisco,certificate,1,0
EMP-1019,David Jones,Marketing,Marketing Manager,2024-01-10 08:24:00.180852,2024-01-10 16:50:16.646066,8.44,10.72.172.125,HQ-NewYork,certificate,1,0
EMP-1020,Patrick Kelly,Operations,Logistics Coordinator,2024-01-10 07:42:14.350724,2024-01-10 16:18:10.803793,8.6,10.207.105.49,Office-Bangalore,MFA,1,0
EMP-1021,Raymond Parker,Engineering,Engineering Manager,2024-01-10 07:56:46.059515,2024-01-10 13:58:46.799096,6.03,10.222.187.14,Office-Bangalore,SSO,1,0
EMP-1022,Stephanie Sanders,Finance,Finance Manager,2024-01-10 08:23:34.532655,2024-01-10 13:40:01.334557,5.27,10.49.138.115,HQ-NewYork,MFA,1,0
EMP-1023,Nancy Scott,Human Resources,Benefits Coordinator,2024-01-10 07:50:13.331933,2024-01-10 16:58:02.142237,9.13,10.207.221.220,Office-SanFrancisco,certificate,1,0
EMP-1024,Katherine Cooper,Sales,Sales Rep,2024-01-10 08:06:11.582895,2024-01-10 18:10:38.919884,10.07,10.105.125.124,HQ-NewYork,SSO,0,0
EMP-1025,Linda Perez,Legal,Legal Manager,2024-01-10 10:46:19.997339,2024-01-10 19:20:30.241207,8.57,10.238.201.201,HQ-NewYork,password,1,0
EMP-1026,Jason Hughes,IT Security,Incident Responder,2024-01-10 07:22:46.946593,2024-01-10 16:31:09.807097,9.14,10.49.76.56,Remote,MFA,1,0
EMP-1027,Catherine Green,Executive,CEO,2024-01-10 08:46:54.259918,2024-01-10 16:52:43.385029,8.1,10.236.219.136,HQ-NewYork,SSO,1,0
EMP-1028,Angela Hernandez,Research & Development,Data Scientist,2024-01-10 07:15:05.621128,2024-01-10 15:15:58.069289,8.01,10.221.61.104,HQ-NewYork,password,1,0
EMP-1029,Justin Kim,Marketing,Marketing Analyst,2024-01-10 09:43:56.716008,2024-01-10 14:39:35.890113,4.93,10.169.150.145,Office-Berlin,SSO,1,0
EMP-1030,Anthony Bennett,Operations,Operations Manager,2024-01-10 09:42:28.078626,2024-01-10 18:26:27.285116,8.73,10.34.172.166,Office-SanFrancisco,SSO,1,0
EMP-1031,Kenneth Long,Engineering,Software Engineer,2024-01-10 08:56:13.413170,2024-01-10 16:15:45.500028,7.33,10.145.26.19,HQ-NewYork,MFA,1,0
EMP-1032,Thomas Hall,Finance,Financial Analyst,2024-01-10 09:24:19.622066,2024-01-10 17:13:42.376943,7.82,10.41.113.214,Office-SanFrancisco,MFA,1,0
EMP-1033,Christine Peterson,Human Resources,HR Manager,2024-01-10 07:17:47.331714,2024-01-10 13:29:31.131729,6.2,10.68.30.228,Remote,certificate,1,0
EMP-1034,Paul Torres,Sales,Business Development,2024-01-10 10:18:18.308938,2024-01-10 17:27:21.271945,7.15,10.176.163.219,Office-SanFrancisco,password,1,0
EMP-1035,Steven Miller,Legal,Legal Counsel,2024-01-10 08:15:25.446091,2024-01-10 16:01:20.615820,7.77,10.12.1.86,Remote,SSO,1,0
EMP-1036,Charles Patel,IT Security,CISO,2024-01-10 08:58:32.670171,2024-01-10 15:01:52.651453,6.06,10.3.29.20,Office-Berlin,password,1,0
EMP-1037,Melissa Howard,Executive,VP Sales,2024-01-10 07:45:12.798406,2024-01-10 15:51:31.048850,8.11,10.11.79.94,Office-SanFrancisco,SSO,1,0
EMP-1038,Anthony Mendoza,Research & Development,Data Scientist,2024-01-10 09:44:14.331415,2024-01-10 18:25:08.279227,8.68,10.200.144.227,Remote,certificate,1,0
EMP-1039,Donald Lee,Marketing,Content Strategist,2024-01-10 10:43:56.775442,2024-01-10 20:51:42.702951,10.13,10.189.237.86,Office-Bangalore,MFA,1,0
EMP-1040,Paul Lee,Operations,Operations Analyst,2024-01-10 10:37:19.120804,2024-01-10 17:22:02.810082,6.75,10.57.52.210,Office-Bangalore,password,1,0
EMP-1041,Michelle Robinson,Engineering,Sr. Software Engineer,2024-01-10 07:21:19.001124,2024-01-10 13:30:59.490311,6.16,10.85.72.222,HQ-NewYork,password,1,0
EMP-1042,Brian Chavez,Finance,Accounts Payable,2024-01-10 09:59:13.090433,2024-01-10 22:12:15.293230,12.22,10.241.8.30,Office-Bangalore,SSO,1,0
EMP-1043,Justin King,Human Resources,HR Specialist,2024-01-10 10:25:47.638165,2024-01-10 18:47:55.739977,8.37,10.187.202.81,HQ-NewYork,certificate,1,0
EMP-1044,Deborah Kelly,Sales,Account Executive,2024-01-10 09:13:31.955659,2024-01-10 19:37:46.429477,10.4,10.112.1.134,Office-London,certificate,1,0
EMP-1045,Sharon Rodriguez,Legal,Compliance Officer,2024-01-10 09:02:25.732294,2024-01-10 16:34:43.051999,7.54,10.218.32.185,Office-Berlin,MFA,1,0
EMP-1046,Christine Evans,IT Security,Security Engineer,2024-01-10 10:39:56.340265,2024-01-10 20:10:27.759813,9.51,10.33.50.108,Office-Bangalore,MFA,1,0
EMP-1047,Brandon Reed,Executive,COO,2024-01-10 10:30:06.910292,2024-01-10 19:32:26.769918,9.04,10.78.74.54,Office-Bangalore,SSO,1,0
EMP-1048,Cynthia Cruz,Research & Development,Lab Technician,2024-01-10 08:51:46.562825,2024-01-10 15:06:18.650477,6.24,10.122.204.231,Remote,MFA,1,0
EMP-1049,Andrew Rogers,Marketing,Brand Manager,2024-01-10 08:18:09.543746,2024-01-10 15:19:38.527382,7.02,10.173.80.58,Office-London,MFA,1,0
EMP-1050,Patricia Garcia,Operations,Project Manager,2024-01-10 10:04:17.267449,2024-01-10 19:35:27.735863,9.52,10.107.227.162,Office-Bangalore,certificate,1,0
EMP-1051,Amy Phillips,Engineering,Sr. Software Engineer,2024-01-10 07:48:10.755270,2024-01-10 13:28:08.718915,5.67,10.200.109.57,Office-SanFrancisco,SSO,1,0
EMP-1052,Michael Bailey,Finance,Sr. Accountant,2024-01-10 09:23:48.668506,2024-01-10 16:50:06.052337,7.44,10.206.119.171,HQ-NewYork,password,1,0
EMP-1053,Brandon Castillo,Human Resources,HR Director,2024-01-10 10:19:24.105967,2024-01-10 17:57:53.558650,7.64,10.230.41.191,Office-Bangalore,MFA,1,0
EMP-1054,Kimberly Long,Sales,Account Executive,2024-01-10 09:43:44.173837,2024-01-10 18:05:06.031786,8.36,10.125.161.62,Remote,certificate,1,0
EMP-1055,Elizabeth Alvarez,Legal,Compliance Officer,2024-01-10 06:29:58.499470,2024-01-10 14:07:22.500121,7.62,10.82.229.139,Office-SanFrancisco,password,1,0
EMP-1056,Karen Robinson,IT Security,CISO,2024-01-10 10:49:57.194045,2024-01-10 18:28:38.362689,7.64,10.55.17.107,Remote,MFA,1,0
EMP-1057,Anna Reyes,Executive,VP Engineering,2024-01-10 08:20:01.998196,2024-01-10 15:06:06.325712,6.77,10.100.232.198,HQ-NewYork,password,1,0
EMP-1058,Kathleen Smith,Research & Development,R&D Engineer,2024-01-10 08:49:24.912228,2024-01-10 13:40:18.522820,4.85,10.138.192.189,Office-London,SSO,1,0
EMP-1059,Mark Wright,Marketing,SEO Specialist,2024-01-10 11:11:48.129153,2024-01-10 19:56:27.507318,8.74,10.87.172.174,Office-Bangalore,password,1,0
EMP-1060,Cynthia Taylor,Operations,Logistics Coordinator,2024-01-10 07:19:06.978368,2024-01-10 14:47:50.805486,7.48,10.152.145.170,Office-Berlin,password,1,0
EMP-1061,Samuel Diaz,Engineering,Sr. Software Engineer,2024-01-10 08:15:31.298843,2024-01-10 17:43:40.992380,9.47,10.67.98.84,Office-Bangalore,MFA,1,0
EMP-1062,Carol Baker,Finance,Controller,2024-01-10 08:11:17.405505,2024-01-10 15:34:01.081270,7.38,10.214.21.121,Office-London,certificate,1,0
EMP-1063,Brian Lewis,Human Resources,HR Specialist,2024-01-10 07:47:01.013087,2024-01-10 13:49:38.667720,6.04,10.244.64.52,Remote,certificate,1,0
EMP-1064,Donald Taylor,Sales,Sales Director,2024-01-10 09:37:23.056360,2024-01-10 17:56:03.054233,8.31,10.243.56.120,Remote,MFA,1,0
EMP-1065,Lisa Cox,Legal,Contract Specialist,2024-01-10 06:50:06.033056,2024-01-10 14:46:12.973149,7.94,10.247.80.28,Remote,certificate,1,0
EMP-1066,Pamela Gray,IT Security,CISO,2024-01-10 08:51:01.144829,2024-01-10 15:45:36.253605,6.91,10.152.177.213,Office-Bangalore,SSO,1,0
EMP-1067,Rachel Foster,Executive,COO,2024-01-10 09:42:25.517492,2024-01-10 15:37:22.722885,5.92,10.201.11.89,Remote,MFA,1,0
EMP-1068,David Cook,Research & Development,R&D Engineer,2024-01-10 10:10:29.085694,2024-01-10 20:39:53.444747,10.49,10.28.111.246,HQ-NewYork,SSO,1,0
EMP-1069,Alexander Martin,Marketing,SEO Specialist,2024-01-10 08:47:18.592206,2024-01-10 17:54:32.513003,9.12,10.70.158.207,Office-SanFrancisco,password,1,0
EMP-1070,Sharon Sanders,Operations,Logistics Coordinator,2024-01-10 09:26:08.249818,2024-01-10 16:24:37.447481,6.97,10.213.240.23,Office-London,SSO,0,0
EMP-1071,Ashley Long,Engineering,DevOps Engineer,2024-01-10 09:40:45.850012,2024-01-10 17:34:38.194062,7.9,10.8.127.218,Office-Berlin,password,1,0
EMP-1072,Gary Ramirez,Finance,Finance Manager,2024-01-10 10:50:16.375215,2024-01-10 17:51:58.133418,7.03,10.226.153.180,Office-London,MFA,1,0
EMP-1073,Eric Harris,Human Resources,HR Specialist,2024-01-10 09:59:03.608137,2024-01-10 18:11:58.955852,8.22,10.143.195.62,Office-SanFrancisco,SSO,1,0
EMP-1074,Laura Williams,Sales,Sales Rep,2024-01-10 09:19:01.245276,2024-01-10 18:28:16.381577,9.15,10.178.63.79,Office-London,password,1,0
EMP-1075,Stephen Ortiz,Legal,Compliance Officer,2024-01-10 08:44:56.362990,2024-01-10 16:18:26.451835,7.56,10.91.180.117,Office-Bangalore,SSO,1,0
EMP-1076,Steven Robinson,IT Security,Security Analyst,2024-01-10 09:10:06.877007,2024-01-10 19:38:59.376123,10.48,10.31.191.138,Remote,password,1,0
EMP-1077,Margaret Patel,Executive,VP Engineering,2024-01-10 08:20:52.035579,2024-01-10 18:39:25.366838,10.31,10.73.252.26,Office-London,certificate,1,0
