user,employee_name,department,device,plug_time,unplug_time,duration_min,bytes_copied,source_ip
EMP-1023,Nancy Scott,Human Resources,USB-3286,2024-02-03 13:58:00,2024-02-03 16:43:00,165,211796416,10.207.221.220
EMP-1096,Benjamin Cox,IT Security,USB-4257,2024-02-03 17:34:00,2024-02-03 19:17:00,103,34094596,10.142.4.142
EMP-1099,Emily Foster,Marketing,USB-2424,2024-02-03 09:20:00,2024-02-03 12:05:00,165,142928375,10.211.1.73
EMP-1093,Ryan Lopez,Human Resources,USB-4657,2024-02-03 17:35:00,2024-02-03 20:31:00,176,437572870,10.249.198.104
EMP-1016,Shirley Cox,IT Security,USB-7873,2024-02-03 16:09:00,2024-02-03 16:46:00,37,278148237,10.177.52.183
EMP-1072,Gary Ramirez,Finance,USB-1488,2024-02-03 12:54:00,2024-02-03 13:21:00,27,230574596,10.226.153.180
EMP-1067,Rachel Foster,Executive,USB-1434,2024-02-03 16:23:00,2024-02-03 18:36:00,133,0,10.201.11.89
EMP-1026,Jason Hughes,IT Security,USB-3286,2024-02-03 12:34:00,2024-02-03 14:35:00,121,0,10.49.76.56
EMP-1095,Anthony Wright,Legal,USB-7873,2024-02-03 13:06:00,2024-02-03 13:52:00,46,208631542,10.226.179.125
EMP-1041,Michelle Robinson,Engineering,USB-9928,2024-02-03 11:48:00,2024-02-03 14:21:00,153,0,10.85.72.222
EMP-1039,Donald Lee,Marketing,USB-4582,2024-02-03 18:38:00,2024-02-03 19:22:00,44,56218466,10.189.237.86
EMP-1084,Kimberly James,Sales,USB-3286,2024-02-03 11:12:00,2024-02-03 11:24:00,12,0,10.142.20.41
EMP-1067,Rachel Foster,Executive,USB-2535,2024-02-03 10:31:00,2024-02-03 12:14:00,103,19420252,10.201.11.89
EMP-1011,Stephen Johnson,Engineering,USB-2535,2024-02-03 09:11:00,2024-02-03 11:18:00,127,381678806,10.197.165.88
EMP-1080,Kathleen Cruz,Operations,USB-1434,2024-02-03 17:06:00,2024-02-03 18:24:00,78,0,10.241.221.123
EMP-1094,Edward Miller,Sales,USB-1409,2024-02-03 12:42:00,2024-02-03 13:13:00,31,0,10.194.128.161
EMP-1047,Brandon Reed,Executive,USB-7912,2024-02-03 11:16:00,2024-02-03 11:49:00,33,0,10.78.74.54
EMP-1030,Anthony Bennett,Operations,USB-2424,2024-02-04 11:29:00,2024-02-04 13:19:00,110,0,10.34.172.166
EMP-1048,Cynthia Cruz,Research & Development,USB-4657,2024-02-04 18:35:00,2024-02-04 19:45:00,70,451906562,10.122.204.231
EMP-1095,Anthony Wright,Legal,USB-2679,2024-02-04 13:55:00,2024-02-04 16:54:00,179,473044972,10.226.179.125
EMP-1095,Anthony Wright,Legal,USB-2679,2024-02-04 13:17:00,2024-02-04 14:30:00,73,49806770,10.226.179.125
EMP-1029,Justin Kim,Marketing,USB-1409,2024-02-04 17:58:00,2024-02-04 20:29:00,151,0,10.169.150.145
EMP-1070,Sharon Sanders,Operations,USB-7912,2024-02-04 08:02:00,2024-02-04 09:32:00,90,314505657,10.213.240.23
EMP-1064,Donald Taylor,Sales,USB-4811,2024-02-04 08:07:00,2024-02-04 08:27:00,20,0,10.243.56.120
EMP-1001,Mark Edwards,Engineering,USB-2424,2024-02-04 17:56:00,2024-02-04 19:38:00,102,245188328,10.179.109.88
EMP-1047,Brandon Reed,Executive,USB-2535,2024-02-04 17:18:00,2024-02-04 18:21:00,63,0,10.78.74.54
EMP-1094,Edward Miller,Sales,USB-2679,2024-02-04 09:34:00,2024-02-04 09:50:00,16,168093112,10.194.128.161
EMP-1002,Margaret Ross,Finance,USB-1434,2024-02-04 10:44:00,2024-02-04 12:02:00,78,0,10.25.92.217
EMP-1015,Janet Morales,Legal,USB-4582,2024-02-04 09:00:00,2024-02-04 10:31:00,91,1873767,10.169.122.243
EMP-1010,Karen Watson,Operations,USB-1409,2024-02-04 13:40:00,2024-02-04 14:51:00,71,499855239,10.17.99.98
EMP-1007,Dennis Jimenez,Executive,USB-9279,2024-02-04 11:10:00,2024-02-04 12:15:00,65,25372826,10.103.69.17
EMP-1063,Brian Lewis,Human Resources,USB-9279,2024-02-04 11:00:00,2024-02-04 12:41:00,101,171035170,10.244.64.52
EMP-1010,Karen Watson,Operations,USB-3286,2024-02-04 13:02:00,2024-02-04 15:26:00,144,0,10.17.99.98
EMP-1059,Mark Wright,Marketing,USB-1520,2024-02-04 12:23:00,2024-02-04 14:48:00,145,0,10.87.172.174
EMP-1068,David Cook,Research & Development,USB-1488,2024-02-04 09:36:00,2024-02-04 12:27:00,171,105615653,10.28.111.246
EMP-1033,Christine Peterson,Human Resources,USB-9928,2024-02-04 12:33:00,2024-02-04 12:48:00,15,0,10.68.30.228
EMP-1060,Cynthia Taylor,Operations,USB-4811,2024-02-04 16:54:00,2024-02-04 19:19:00,145,0,10.152.145.170
EMP-1091,Nancy Howard,Engineering,USB-9935,2024-02-04 13:48:00,2024-02-04 15:29:00,101,0,10.121.90.105
EMP-1034,Paul Torres,Sales,USB-7912,2024-02-04 14:56:00,2024-02-04 15:20:00,24,0,10.176.163.219
EMP-1083,Emma Diaz,Human Resources,USB-2535,2024-02-04 11:44:00,2024-02-04 14:14:00,150,0,10.246.190.26
EMP-1015,Janet Morales,Legal,USB-7873,2024-02-04 10:17:00,2024-02-04 12:08:00,111,0,10.169.122.243
EMP-1055,Elizabeth Alvarez,Legal,USB-2535,2024-02-04 10:11:00,2024-02-04 11:31:00,80,0,10.82.229.139
EMP-1089,Scott Garcia,Marketing,USB-4657,2024-02-04 14:37:00,2024-02-04 16:40:00,123,278494418,10.65.7.24
EMP-1020,Patrick Kelly,Operations,USB-9935,2024-02-05 17:13:00,2024-02-05 17:41:00,28,0,10.207.105.49
EMP-1072,Gary Ramirez,Finance,USB-3286,2024-02-05 11:14:00,2024-02-05 14:13:00,179,483615072,10.226.153.180
EMP-1092,Christine Wilson,Finance,USB-5012,2024-02-05 08:53:00,2024-02-05 11:44:00,171,55695111,10.127.74.170
EMP-1026,Jason Hughes,IT Security,USB-2424,2024-02-05 10:25:00,2024-02-05 13:15:00,170,59633089,10.49.76.56
EMP-1001,Mark Edwards,Engineering,USB-1409,2024-02-05 12:59:00,2024-02-05 13:32:00,33,0,10.179.109.88
EMP-1037,Melissa Howard,Executive,USB-5506,2024-02-05 14:25:00,2024-02-05 14:54:00,29,264186142,10.11.79.94
EMP-1075,Stephen Ortiz,Legal,USB-5506,2024-02-05 15:03:00,2024-02-05 17:18:00,135,0,10.91.180.117
EMP-1059,Mark Wright,Marketing,USB-4657,2024-02-05 11:03:00,2024-02-05 11:38:00,35,180741955,10.87.172.174
EMP-1064,Donald Taylor,Sales,USB-2424,2024-02-05 16:19:00,2024-02-05 18:16:00,117,0,10.243.56.120
EMP-1058,Kathleen Smith,Research & Development,USB-7873,2024-02-05 11:01:00,2024-02-05 12:25:00,84,0,10.138.192.189
EMP-1018,Robert Ramos,Research & Development,USB-4657,2024-02-06 11:52:00,2024-02-06 12:20:00,28,192379376,10.19.182.162
EMP-1009,Justin Phillips,Marketing,USB-9935,2024-02-06 10:16:00,2024-02-06 10:30:00,14,0,10.127.24.194
EMP-1009,Justin Phillips,Marketing,USB-7873,2024-02-06 10:52:00,2024-02-06 12:57:00,125,0,10.127.24.194
EMP-1070,Sharon Sanders,Operations,USB-5506,2024-02-06 08:12:00,2024-02-06 09:03:00,51,69799288,10.213.240.23
EMP-1089,Scott Garcia,Marketing,USB-4811,2024-02-06 17:47:00,2024-02-06 19:39:00,112,292719104,10.65.7.24
EMP-1075,Stephen Ortiz,Legal,USB-7912,2024-02-06 12:32:00,2024-02-06 12:42:00,10,0,10.91.180.117
EMP-1029,Justin Kim,Marketing,USB-5506,2024-02-06 18:55:00,2024-02-06 19:33:00,38,0,10.169.150.145
EMP-1055,Elizabeth Alvarez,Legal,USB-5012,2024-02-06 14:45:00,2024-02-06 16:39:00,114,0,10.82.229.139
EMP-1099,Emily Foster,Marketing,USB-2424,2024-02-06 15:33:00,2024-02-06 15:56:00,23,0,10.211.1.73
EMP-1007,Dennis Jimenez,Executive,USB-1520,2024-02-06 08:58:00,2024-02-06 10:09:00,71,6371291,10.103.69.17
EMP-1064,Donald Taylor,Sales,USB-4257,2024-02-06 12:13:00,2024-02-06 13:26:00,73,495052738,10.243.56.120
EMP-1017,Christine Wood,Executive,USB-5012,2024-02-06 18:56:00,2024-02-06 20:37:00,101,220284976,10.31.64.58
EMP-1083,Emma Diaz,Human Resources,USB-7912,2024-02-06 17:49:00,2024-02-06 19:40:00,111,265916645,10.246.190.26
EMP-1059,Mark Wright,Marketing,USB-4582,2024-02-06 14:35:00,2024-02-06 16:46:00,131,0,10.87.172.174
EMP-1056,Karen Robinson,IT Security,USB-7912,2024-02-06 15:50:00,2024-02-06 16:29:00,39,110182164,10.55.17.107
EMP-1004,Alexander Rodriguez,Sales,USB-5506,2024-02-06 13:26:00,2024-02-06 15:34:00,128,0,10.253.21.219
EMP-1098,Kathleen Stewart,Research & Development,USB-2535,2024-02-06 11:00:00,2024-02-06 11:46:00,46,192678311,10.99.49.236
EMP-1100,Karen Edwards,Operations,USB-4257,2024-02-06 15:00:00,2024-02-06 16:53:00,113,0,10.142.196.140
EMP-1098,Kathleen Stewart,Research & Development,USB-4582,2024-02-06 09:39:00,2024-02-06 11:53:00,134,0,10.99.49.236
EMP-1035,Steven Miller,Legal,USB-4257,2024-02-06 18:41:00,2024-02-06 20:33:00,112,0,10.12.1.86
EMP-1016,Shirley Cox,IT Security,USB-9279,2024-02-06 17:32:00,2024-02-06 19:01:00,89,0,10.177.52.183
EMP-1095,Anthony Wright,Legal,USB-4257,2024-02-06 15:19:00,2024-02-06 18:17:00,178,431421400,10.226.179.125
EMP-1067,Rachel Foster,Executive,USB-1409,2024-02-06 10:19:00,2024-02-06 12:57:00,158,0,10.201.11.89
EMP-1099,Emily Foster,Marketing,USB-2424,2024-02-06 18:38:00,2024-02-06 19:02:00,24,339663039,10.211.1.73
EMP-1001,Mark Edwards,Engineering,USB-9928,2024-02-06 10:38:00,2024-02-06 12:01:00,83,172761662,10.179.109.88
EMP-1004,Alexander Rodriguez,Sales,USB-4657,2024-02-06 17:10:00,2024-02-06 20:04:00,174,252144079,10.253.21.219
EMP-1061,Samuel Diaz,Engineering,USB-9935,2024-02-06 09:02:00,2024-02-06 09:54:00,52,369971189,10.67.98.84
EMP-1074,Laura Williams,Sales,USB-2424,2024-02-06 18:25:00,2024-02-06 19:33:00,68,0,10.178.63.79
EMP-1051,Amy Phillips,Engineering,USB-2824,2024-02-06 09:45:00,2024-02-06 11:24:00,99,0,10.200.109.57
EMP-1076,Steven Robinson,IT Security,USB-7873,2024-02-06 09:44:00,2024-02-06 12:35:00,171,0,10.31.191.138
EMP-1067,Rachel Foster,Executive,USB-1488,2024-02-07 08:44:00,2024-02-07 11:36:00,172,190170506,10.201.11.89
EMP-1027,Catherine Green,Executive,USB-4811,2024-02-07 17:28:00,2024-02-07 18:04:00,36,0,10.236.219.136
EMP-1047,Brandon Reed,Executive,USB-3286,2024-02-07 08:31:00,2024-02-07 08:46:00,15,0,10.78.74.54
EMP-1056,Karen Robinson,IT Security,USB-2424,2024-02-07 13:47:00,2024-02-07 13:58:00,11,227455633,10.55.17.107
EMP-1038,Anthony Mendoza,Research & Development,USB-2535,2024-02-07 08:21:00,2024-02-07 08:57:00,36,443405367,10.200.144.227
EMP-1077,Margaret Patel,Executive,USB-2824,2024-02-07 08:13:00,2024-02-07 09:35:00,82,0,10.73.252.26
EMP-1015,Janet Morales,Legal,USB-7912,2024-02-07 12:38:00,2024-02-07 15:25:00,167,314964844,10.169.122.243
EMP-1098,Kathleen Stewart,Research & Development,USB-2535,2024-02-07 11:46:00,2024-02-07 13:56:00,130,343855891,10.99.49.236
EMP-1025,Linda Perez,Legal,USB-4257,2024-02-08 14:03:00,2024-02-08 16:37:00,154,0,10.238.201.201
EMP-1060,Cynthia Taylor,Operations,USB-4657,2024-02-08 12:46:00,2024-02-08 14:33:00,107,0,10.152.145.170
EMP-1006,Nicole Brooks,IT Security,USB-1409,2024-02-08 16:08:00,2024-02-08 17:14:00,66,0,10.119.98.70
EMP-1088,Jessica Reyes,Research & Development,USB-1409,2024-02-08 18:10:00,2024-02-08 20:43:00,153,391135122,10.129.139.127
EMP-1013,Samantha Cook,Human Resources,USB-9928,2024-02-08 14:27:00,2024-02-08 15:50:00,83,140076726,10.196.42.139
EMP-1093,Ryan Lopez,Human Resources,USB-4257,2024-02-08 13:01:00,2024-02-08 14:51:00,110,0,10.249.198.104
EMP-1043,Justin King,Human Resources,USB-1488,2024-02-08 08:21:00,2024-02-08 09:39:00,78,0,10.187.202.81
EMP-1057,Anna Reyes,Executive,USB-4657,2024-02-08 12:34:00,2024-02-08 12:41:00,7,0,10.100.232.198
EMP-1062,Carol Baker,Finance,USB-7873,2024-02-08 13:23:00,2024-02-08 13:34:00,11,0,10.214.21.121
EMP-1063,Brian Lewis,Human Resources,USB-7873,2024-02-08 14:36:00,2024-02-08 15:43:00,67,0,10.244.64.52
EMP-1010,Karen Watson,Operations,USB-1434,2024-02-08 14:01:00,2024-02-08 16:40:00,159,0,10.17.99.98
EMP-1094,Edward Miller,Sales,USB-2424,2024-02-08 14:01:00,2024-02-08 15:09:00,68,0,10.194.128.161
EMP-1050,Patricia Garcia,Operations,USB-1434,2024-02-08 12:29:00,2024-02-08 12:39:00,10,0,10.107.227.162
EMP-1047,Brandon Reed,Executive,USB-4811,2024-02-08 18:18:00,2024-02-08 18:37:00,19,357567513,10.78.74.54
EMP-1040,Paul Lee,Operations,USB-5012,2024-02-08 16:16:00,2024-02-08 17:37:00,81,181215033,10.57.52.210
EMP-1023,Nancy Scott,Human Resources,USB-7912,2024-02-08 09:26:00,2024-02-08 12:17:00,171,0,10.207.221.220
EMP-1019,David Jones,Marketing,USB-3286,2024-02-08 15:02:00,2024-02-08 15:50:00,48,38562625,10.72.172.125
EMP-1058,Kathleen Smith,Research & Development,USB-2824,2024-02-09 08:42:00,2024-02-09 08:58:00,16,157323977,10.138.192.189
EMP-1080,Kathleen Cruz,Operations,USB-1434,2024-02-09 18:28:00,2024-02-09 19:58:00,90,410541930,10.241.221.123
EMP-1032,Thomas Hall,Finance,USB-1434,2024-02-09 11:32:00,2024-02-09 13:24:00,112,187425173,10.41.113.214
EMP-1022,Stephanie Sanders,Finance,USB-4582,2024-02-09 15:34:00,2024-02-09 15:58:00,24,34140990,10.49.138.115
EMP-1034,Paul Torres,Sales,USB-5012,2024-02-09 15:54:00,2024-02-09 18:48:00,174,0,10.176.163.219
EMP-1025,Linda Perez,Legal,USB-5012,2024-02-09 11:13:00,2024-02-09 11:58:00,45,0,10.238.201.201
EMP-1036,Charles Patel,IT Security,USB-2679,2024-02-09 12:13:00,2024-02-09 13:00:00,47,295786928,10.3.29.20
EMP-1011,Stephen Johnson,Engineering,USB-7873,2024-02-09 16:20:00,2024-02-09 17:52:00,92,0,10.197.165.88
EMP-1100,Karen Edwards,Operations,USB-7873,2024-02-09 15:33:00,2024-02-09 18:06:00,153,0,10.142.196.140
EMP-1046,Christine Evans,IT Security,USB-2424,2024-02-09 18:30:00,2024-02-09 19:42:00,72,0,10.33.50.108
EMP-1053,Brandon Castillo,Human Resources,USB-5012,2024-02-09 18:42:00,2024-02-09 21:20:00,158,426302687,10.230.41.191
EMP-1060,Cynthia Taylor,Operations,USB-4582,2024-02-09 15:13:00,2024-02-09 18:09:00,176,0,10.152.145.170
EMP-1057,Anna Reyes,Executive,USB-5012,2024-02-09 16:52:00,2024-02-09 19:31:00,159,135366465,10.100.232.198
EMP-1063,Brian Lewis,Human Resources,USB-1520,2024-02-09 16:03:00,2024-02-09 16:21:00,18,441574496,10.244.64.52
EMP-1061,Samuel Diaz,Engineering,USB-1409,2024-02-09 18:49:00,2024-02-09 19:56:00,67,123379325,10.67.98.84
EMP-1078,Sandra Campbell,Research & Development,USB-7873,2024-02-10 17:12:00,2024-02-10 19:26:00,134,0,10.137.33.71
EMP-1066,Pamela Gray,IT Security,USB-2424,2024-02-10 11:05:00,2024-02-10 13:55:00,170,0,10.152.177.213
EMP-1012,Sharon Lee,Finance,USB-3286,2024-02-10 17:37:00,2024-02-10 18:55:00,78,0,10.196.46.130
EMP-1005,Timothy Scott,Legal,USB-1488,2024-02-10 10:53:00,2024-02-10 11:39:00,46,0,10.95.91.54
EMP-1042,Brian Chavez,Finance,USB-2424,2024-02-10 10:16:00,2024-02-10 11:44:00,88,0,10.241.8.30
EMP-1045,Sharon Rodriguez,Legal,USB-4582,2024-02-10 18:37:00,2024-02-10 20:50:00,133,0,10.218.32.185
EMP-1098,Kathleen Stewart,Research & Development,USB-2424,2024-02-10 17:37:00,2024-02-10 18:04:00,27,0,10.99.49.236
EMP-1035,Steven Miller,Legal,USB-1434,2024-02-10 17:56:00,2024-02-10 20:37:00,161,289325248,10.12.1.86
EMP-1020,Patrick Kelly,Operations,USB-1409,2024-02-10 15:19:00,2024-02-10 17:27:00,128,282420551,10.207.105.49
EMP-1059,Mark Wright,Marketing,USB-4257,2024-02-10 08:07:00,2024-02-10 08:47:00,40,166013060,10.87.172.174
EMP-1075,Stephen Ortiz,Legal,USB-5506,2024-02-10 09:17:00,2024-02-10 11:51:00,154,95280287,10.91.180.117
EMP-1072,Gary Ramirez,Finance,USB-2679,2024-02-10 11:43:00,2024-02-10 12:28:00,45,315155953,10.226.153.180
EMP-1049,Andrew Rogers,Marketing,USB-1520,2024-02-10 13:28:00,2024-02-10 13:35:00,7,392387266,10.173.80.58
EMP-1085,Laura Ruiz,Legal,USB-1488,2024-02-10 16:29:00,2024-02-10 18:38:00,129,471738920,10.60.74.181
EMP-1053,Brandon Castillo,Human Resources,USB-9935,2024-02-10 11:51:00,2024-02-10 14:12:00,141,0,10.230.41.191
EMP-1064,Donald Taylor,Sales,USB-2824,2024-02-10 17:09:00,2024-02-10 17:39:00,30,233539721,10.243.56.120
EMP-1074,Laura Williams,Sales,USB-2679,2024-02-10 09:55:00,2024-02-10 12:54:00,179,133414861,10.178.63.79
EMP-1033,Christine Peterson,Human Resources,USB-1520,2024-02-10 08:06:00,2024-02-10 09:33:00,87,0,10.68.30.228
EMP-1037,Melissa Howard,Executive,USB-9279,2024-02-10 14:48:00,2024-02-10 15:05:00,17,0,10.11.79.94
EMP-1011,Stephen Johnson,Engineering,USB-9279,2024-02-10 16:02:00,2024-02-10 17:28:00,86,418212000,10.197.165.88
EMP-1028,Angela Hernandez,Research & Development,USB-4582,2024-02-10 08:03:00,2024-02-10 10:23:00,140,478265126,10.221.61.104
EMP-1061,Samuel Diaz,Engineering,USB-1488,2024-02-10 10:33:00,2024-02-10 13:13:00,160,84243972,10.67.98.84
EMP-1029,Justin Kim,Marketing,USB-5506,2024-02-10 09:19:00,2024-02-10 11:12:00,113,0,10.169.150.145
EMP-1075,Stephen Ortiz,Legal,USB-9935,2024-02-11 13:31:00,2024-02-11 14:28:00,57,0,10.91.180.117
EMP-1063,Brian Lewis,Human Resources,USB-9928,2024-02-11 10:57:00,2024-02-11 13:02:00,125,302921421,10.244.64.52
EMP-1002,Margaret Ross,Finance,USB-2679,2024-02-11 11:48:00,2024-02-11 12:03:00,15,0,10.25.92.217
EMP-1047,Brandon Reed,Executive,USB-7912,2024-02-11 16:52:00,2024-02-11 17:39:00,47,336693662,10.78.74.54
EMP-1017,Christine Wood,Executive,USB-4582,2024-02-11 17:38:00,2024-02-11 19:39:00,121,90287485,10.31.64.58
EMP-1036,Charles Patel,IT Security,USB-2679,2024-02-11 08:45:00,2024-02-11 09:03:00,18,0,10.3.29.20
EMP-1086,Elizabeth Mendoza,IT Security,USB-9928,2024-02-11 18:08:00,2024-02-11 18:58:00,50,103658746,10.30.140.58
EMP-1100,Karen Edwards,Operations,USB-1409,2024-02-11 15:36:00,2024-02-11 17:41:00,125,0,10.142.196.140
EMP-1052,Michael Bailey,Finance,USB-4582,2024-02-11 15:35:00,2024-02-11 18:35:00,180,120374065,10.206.119.171
EMP-1019,David Jones,Marketing,USB-5506,2024-02-11 17:42:00,2024-02-11 20:37:00,175,0,10.72.172.125
EMP-1007,Dennis Jimenez,Executive,USB-4657,2024-02-11 10:05:00,2024-02-11 11:07:00,62,0,10.103.69.17
EMP-1053,Brandon Castillo,Human Resources,USB-2535,2024-02-11 14:11:00,2024-02-11 15:18:00,67,0,10.230.41.191
EMP-1060,Cynthia Taylor,Operations,USB-5506,2024-02-11 08:56:00,2024-02-11 11:16:00,140,401588698,10.152.145.170
EMP-1080,Kathleen Cruz,Operations,USB-9279,2024-02-11 08:25:00,2024-02-11 10:13:00,108,0,10.241.221.123
EMP-1088,Jessica Reyes,Research & Development,USB-9935,2024-02-11 11:44:00,2024-02-11 13:54:00,130,0,10.129.139.127
EMP-1018,Robert Ramos,Research & Development,USB-9935,2024-02-11 17:41:00,2024-02-11 19:18:00,97,35452085,10.19.182.162
EMP-1058,Kathleen Smith,Research & Development,USB-4811,2024-02-11 18:46:00,2024-02-11 20:33:00,107,0,10.138.192.189
EMP-1006,Nicole Brooks,IT Security,USB-5012,2024-02-11 14:17:00,2024-02-11 16:35:00,138,0,10.119.98.70
EMP-1090,Maria Gray,Operations,USB-9928,2024-02-11 16:21:00,2024-02-11 17:46:00,85,138985038,10.121.133.167
EMP-1031,Kenneth Long,Engineering,USB-7873,2024-02-11 13:46:00,2024-02-11 15:16:00,90,0,10.145.26.19
EMP-1083,Emma Diaz,Human Resources,USB-2535,2024-02-11 13:39:00,2024-02-11 13:51:00,12,57392693,10.246.190.26
EMP-1004,Alexander Rodriguez,Sales,USB-3286,2024-02-11 08:02:00,2024-02-11 08:38:00,36,405189662,10.253.21.219
EMP-1041,Michelle Robinson,Engineering,USB-7873,2024-02-11 15:51:00,2024-02-11 17:03:00,72,418007977,10.85.72.222
EMP-1068,David Cook,Research & Development,USB-4582,2024-02-11 18:05:00,2024-02-11 19:48:00,103,0,10.28.111.246
EMP-1004,Alexander Rodriguez,Sales,USB-4657,2024-02-11 09:48:00,2024-02-11 11:07:00,79,0,10.253.21.219
EMP-1075,Stephen Ortiz,Legal,USB-9279,2024-02-11 16:18:00,2024-02-11 17:53:00,95,256472338,10.91.180.117
EMP-1084,Kimberly James,Sales,USB-4582,2024-02-11 10:17:00,2024-02-11 13:17:00,180,141562315,10.142.20.41
EMP-1081,Stephanie Morales,Engineering,USB-9935,2024-02-12 08:35:00,2024-02-12 11:11:00,156,0,10.39.208.145
EMP-1062,Carol Baker,Finance,USB-2679,2024-02-12 09:28:00,2024-02-12 11:47:00,139,0,10.214.21.121
EMP-1049,Andrew Rogers,Marketing,USB-3286,2024-02-12 13:08:00,2024-02-12 16:01:00,173,0,10.173.80.58
EMP-1062,Carol Baker,Finance,USB-2535,2024-02-12 14:36:00,2024-02-12 17:28:00,172,0,10.214.21.121
EMP-1038,Anthony Mendoza,Research & Development,USB-4257,2024-02-12 13:30:00,2024-02-12 14:22:00,52,476165234,10.200.144.227
EMP-1012,Sharon Lee,Finance,USB-2824,2024-02-12 08:01:00,2024-02-12 09:36:00,95,426723028,10.196.46.130
EMP-1018,Robert Ramos,Research & Development,USB-5012,2024-02-12 16:56:00,2024-02-12 17:28:00,32,0,10.19.182.162
EMP-1067,Rachel Foster,Executive,USB-4811,2024-02-12 09:37:00,2024-02-12 10:27:00,50,170933352,10.201.11.89
EMP-1017,Christine Wood,Executive,USB-1520,2024-02-12 18:34:00,2024-02-12 20:46:00,132,0,10.31.64.58
EMP-1072,Gary Ramirez,Finance,USB-3286,2024-02-12 11:10:00,2024-02-12 11:15:00,5,0,10.226.153.180
EMP-1092,Christine Wilson,Finance,USB-9928,2024-02-12 14:08:00,2024-02-12 14:20:00,12,0,10.127.74.170
EMP-1059,Mark Wright,Marketing,USB-1434,2024-02-13 15:33:00,2024-02-13 16:21:00,48,0,10.87.172.174
EMP-1001,Mark Edwards,Engineering,USB-2535,2024-02-13 08:00:00,2024-02-13 08:13:00,13,0,10.179.109.88
EMP-1036,Charles Patel,IT Security,USB-4657,2024-02-13 17:11:00,2024-02-13 17:25:00,14,0,10.3.29.20
EMP-1019,David Jones,Marketing,USB-4811,2024-02-13 10:26:00,2024-02-13 10:35:00,9,0,10.72.172.125
EMP-1034,Paul Torres,Sales,USB-3286,2024-02-13 12:19:00,2024-02-13 13:06:00,47,0,10.176.163.219
EMP-1016,Shirley Cox,IT Security,USB-9279,2024-02-13 13:36:00,2024-02-13 15:18:00,102,388086348,10.177.52.183
EMP-1020,Patrick Kelly,Operations,USB-3286,2024-02-13 18:14:00,2024-02-13 20:21:00,127,253028530,10.207.105.49
EMP-1021,Raymond Parker,Engineering,USB-4257,2024-02-13 14:15:00,2024-02-13 16:23:00,128,297565324,10.222.187.14
EMP-1005,Timothy Scott,Legal,USB-5506,2024-02-13 16:08:00,2024-02-13 16:36:00,28,130110638,10.95.91.54
EMP-1007,Dennis Jimenez,Executive,USB-2679,2024-02-14 16:37:00,2024-02-14 19:04:00,147,0,10.103.69.17
EMP-1082,Ashley Thomas,Finance,USB-4582,2024-02-14 18:02:00,2024-02-14 19:04:00,62,0,10.98.116.233
EMP-1002,Margaret Ross,Finance,USB-1434,2024-02-14 12:39:00,2024-02-14 13:11:00,32,472441663,10.25.92.217
EMP-1057,Anna Reyes,Executive,USB-2824,2024-02-14 12:28:00,2024-02-14 14:15:00,107,0,10.100.232.198
EMP-1029,Justin Kim,Marketing,USB-5012,2024-02-14 13:10:00,2024-02-14 15:26:00,136,0,10.169.150.145
EMP-1077,Margaret Patel,Executive,USB-9928,2024-02-14 14:52:00,2024-02-14 16:22:00,90,439017442,10.73.252.26
EMP-1036,Charles Patel,IT Security,USB-1409,2024-02-14 16:49:00,2024-02-14 18:12:00,83,0,10.3.29.20
EMP-1074,Laura Williams,Sales,USB-2824,2024-02-14 16:00:00,2024-02-14 18:50:00,170,103981443,10.178.63.79
EMP-1032,Thomas Hall,Finance,USB-5012,2024-02-14 12:17:00,2024-02-14 13:51:00,94,0,10.41.113.214
EMP-1022,Stephanie Sanders,Finance,USB-4257,2024-02-14 16:07:00,2024-02-14 17:31:00,84,0,10.49.138.115
EMP-1071,Ashley Long,Engineering,USB-9935,2024-02-14 13:43:00,2024-02-14 15:26:00,103,437825407,10.8.127.218
EMP-1042,Brian Chavez,Finance,USB-9279,2024-02-14 18:40:00,2024-02-14 19:46:00,66,157779535,10.241.8.30
EMP-1069,Alexander Martin,Marketing,USB-9935,2024-02-14 15:02:00,2024-02-14 17:56:00,174,0,10.70.158.207
EMP-1025,Linda Perez,Legal,USB-7873,2024-02-14 10:27:00,2024-02-14 11:22:00,55,0,10.238.201.201
